"","group","s__Actinomyces_graevenitzii","s__Rothia_mucilaginosa","s__Collinsella_aerofaciens","s__Bacteroides_coprocola","s__Bacteroides_dorei","s__Bacteroides_plebeius","s__Butyricimonas_synergistica","s__Parabacteroides_goldsteinii","s__Porphyromonas_gingivalis","s__Alloprevotella_unclassified","s__Paraprevotella_clara","s__Prevotella_copri","s__Prevotella_histicola","s__Prevotella_melaninogenica","s__Prevotella_pallens","s__Gemella_haemolysans","s__Lactobacillus_crispatus","s__Lactobacillus_salivarius","s__Streptococcus_downei","s__Clostridium_asparagiforme","s__Pseudoflavonifractor_capillosus","s__Eubacterium_limosum","s__Coprococcus_eutactus","s__Oribacterium_sinus","s__Catenibacterium_mitsuokai","s__Erysipelotrichaceae_bacterium_2_2_44A","s__Anaeroglobus_geminatus","s__Megamonas_funiformis","s__Fusobacterium_mortiferum","s__Sutterella_wadsworthensis","s__Aeromonas_veronii","s__Klebsiella_unclassified","s__Aggregatibacter_aphrophilus","cluster"
"807","1",0.01561,0.00489,0.71822,0,0.17415,0.10559,0,0.00052,0,0,0,18.08314,0,0,0,0,0,0.04959,0,0.01974,0.01174,0,0,0,0,0.01544,0,0.02999,0.00107,0.03071,0,0,0,2
"808","1",0.01997,0.06649,2.89633,0,0.07361,0,0,0,0,0,0,0.04772,0,0,0,0.00686,0,0,0,0,0,0,0,0.00255,0,0,0,0,0,0,0,0,0,2
"809","1",0.00251,0.00041,4.3361,0,0.05987,0,0,0,0,0,0.00151,0.00117,0,0,0,0.00392,0,0,0,0,0,0,0,0,8.93788,0,0,0,0,0,0,0,0,1
"810","1",0,0.03362,5.32552,0,0.04019,0,0,0,0,0,0,0.03104,0,0,0,0.00016,0,0,0,0.00342,0.00297,0,0,0,0,0.00255,0,0,0,0.01346,0,0,0,2
"811","1",0,0,3.9218,0,0.00107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02018,0,0,0,0,0.37642,0.00461,0,0,0,0.01528,0,0,0,2
"812","1",0,0,0.62005,0,0.40386,0,0,0,0.02326,0,0,0.00144,0,0,0,0,0,0,0,0,0.01654,0,1.72677,0,0,0.00221,0,0,0,0.25555,0,0,0,2
"813","1",0.00157,0,2.2521,0,0.62391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06093,0.00964,0,0.00122,0,0.02617,0.00041,0,0,0,0,0,0,0,2
"814","1",0,0.02244,1.15126,0,0.02354,0,0,0,0,0,0,0.01218,0,0,0,0,0,0.47307,0.00758,0.04183,0.03601,0,0,0,0,0.00302,0,0,0,0.25782,0,0.00277,0,2
"815","1",0,0,0.81001,0,0.00301,0,0,0,0,0.01316,0,0.00244,0,0,0,0,0,0,0,0,0.08101,0,0,0,0,0.00958,0,0,0,0,0,0.00375,0,2
"816","1",0,0,0.96269,0,3.00277,0.52129,0,0,0,0,0,0.47072,0,0,0,0,0,0,0,0.00898,0.00376,0,0,0,0,0.00259,0,0,0,0.00374,0,0,0,1
"817","1",0,0,4.79257,0,0.01413,0,0,0,0,0,0,0,0,0,0,0,0,0.00647,0,0,0.00248,0.02712,0,0,0,0,0,0,0,0,0,0,0,2
"818","1",0.0079,0.03435,0.11121,0,0.01819,0,0,0,0,0,0,0,0,0,0,0.00073,0,0.00151,0,0.5936,0,0,3.82284,0.00164,0,0.00035,0,0,0,0.00315,0,0,0,2
"819","1",0.04702,0,2.76057,0,0.23329,0.00357,0,0,0,0,0.01752,0.27375,0,0,0,0,0,0,0,0.01203,0.02238,0,0,0,0.09946,0.01177,0,0.00814,0,0,0,0.00927,0,1
"820","1",0.00173,0.00599,0.04438,4.53899,1.28911,0,0,0,0,0,0.22594,18.48614,0,0,0,0,0,0.00925,0,0.0069,0.00248,0,0,0,0.56838,0.00272,0,0,0,0.28296,0,0.00016,0,1
"821","0",0,0.00276,4.68964,1.30682,0,0,0,0,0,0.00252,0,0,0,0,0,0,0,0,0,0.05105,0.03689,0,0,0,0,0.00367,0,0,0,0,0,0,0,2
"822","0",0.00267,0,6.8191,0,0.00213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00146,0,0,0,0,0,0,0,2
"823","0",0.00886,0,2.02866,0,0,0,0,0.06517,0,0,0,0,0,0,0,0,0,0,0,0.00431,0.00211,0,0,0,0,0.00337,0,0,0,0,0,0.00408,0,2
"824","0",0,0.02166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02144,0,0,0,0,0,0,0,2
"825","0",0,0.00083,3.20183,0,0.30306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"826","0",0,0.00253,6.1504,0,0.01918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"827","0",0,0.0144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00793,0,0,0,0,0,0,0,0.00057,0,0.00082,0,0,0,0,0,0.00272,0,2
"828","0",0,0.30613,4.92203,0,0,0,0,0,0,0,0,0,0,0,0,0.00238,0,0.8015,0,0,0,0,0,0,0,0.00612,0,0,0,0,0,0,0,2
"829","0",0.00149,0.00457,1.05781,0.00693,1.14836,0.10429,0,0,0,0,0,0.02087,0,0,0,0,0.02943,0.01832,0,0.00068,0.02069,0,1.71203,0,0,0.00972,0,0,0,0,0,0.00904,0,2
"830","0",0,0.01289,0,0.10398,0.10952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01825,0,0,0,0,0,0,0,2
"831","0",0.01939,0.00302,5.07022,0.1064,0.02954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00479,0,0,0,0,0,0,0,0,0,0,0,0,2
"832","0",0,0,0.00183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00232,0.00268,0,0,0,0,0.02856,0,0,0,0,0,0,0,2
"833","0",0.00506,0.00458,0.00254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149,0,0,0,0,0,0,0,2
"834","0",0.00657,0.04305,5.05338,0,0.01161,0,0,0,0,0,0,0,0,0,0,0.00663,0,0,0,0,0,0,0,0,0,0.00565,0,0,0,0,0,0,0,2
"835","0",0,0.00694,0.90225,0,0.36367,0,0,0,0,0,0,0.0326,0,0,0,0,0,0,0,0.00542,0.02032,0,0.49589,0.01275,0,0.00288,0,0,0,0,0,0,0,2
"836","0",0.01379,0.00573,18.16017,0.00209,0.01009,0.01361,0,0,0,0,0.00473,0.13978,0,0,0,0,0,0,0,0,0,0,0.41713,0,0,0,0,0,0,0,0,0,0,1
"837","0",0,0,0.11637,0,1.46132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07445,0,0.55784,0,0,0.24498,0,0,0,0.1869,0,0,0,2
"838","0",0.00076,0,7.114,0,0.06583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314,0,0,0,0.06757,0,0,0,2
"839","0",0,0.00397,8.98082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07795,0,0,0,0,0,0,0,0.00125,0,0,0,0,0,0.00163,0,2
"840","1",0.00682,0,0,0,0.40302,0,0,0,0,0,0,0,0,0,0,0,0.00025,0,0,0.00913,0.04174,0,0,0,0.77224,0.02332,0,0,0,0.03846,0,0.06881,0,2
"841","0",0,0,0.846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05838,0.14403,0,0,0,0.80034,0.00357,0,0,0,0,0,0,0,2
"842","0",0,0.00546,12.43778,0.00338,0,0,0,0,0,0,0,0.5804,0,0,0,0,0,0.04344,0.0024,0,0,0,0,0,2.35172,0,0,0.07934,0,0,0,0,0,1
"843","0",0.0047,0.04254,1.85865,0,0.03626,0,0,0,0,0,0.00034,1.09934,0,0,0,0,0,0,0,0,0.00045,0.006,0,0.0026,0.68813,0,0,0,0,0,0,0,0,1
"844","1",0.00067,0,4.59305,0.01768,0.71952,0.02306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04934,0.00236,0,0,0.02015,0.00254,0,0,0,0,0,0,0,1
"845","1",0,0.00956,3.71738,0.00083,0,0,0,0,0,0,0.52202,1.49613,0,0,0,0,0.00108,0.11897,0,0.01875,0.11255,0.01121,0,0,1.83516,0,0,0,0,0,0,0.01304,0,1
"846","1",0.00527,0.01149,1.4599,0,0.07355,0,0,0,0,0,0,0.0529,0,0,0,0.00726,0,0,0,0,0,0,0,0.00158,0,0.00168,0,0,0,0,0,0,0,2
"847","1",0,0.01178,0.44657,0,0.13108,0.01483,0,0,0,0,0.09713,46.57781,0,0,0,0.00137,0,0,0,0,0.01767,0,0.00296,0,0.00084,0,0,0,0,0.01669,0,0,0,1
"848","1",0,0.00084,0.02637,0.03035,0.00765,0,0,0,0,0,0.00707,0.17258,0,0,0,0,0,0.04775,0.0121,0,0,0,0,0.00174,0.02694,0.00318,0,0,0,0.00016,0,1.15862,0,1
"849","1",0,0,4.3034,4.79165,0,0,0,0,0,0,0.32202,0.01305,0,0,0,0,0,0,0,0,0.04052,0,0,0,0.0099,0,0,0,0,0,0,0,0,1
"850","1",0.00205,0.04425,1.17132,0,0.04197,0,0,0,0,0,0,0.00118,0,0,0,0.01003,0,0,0,0,0,0,0,0.00836,0,0.00261,0,0,0,0,0,0.61528,0,2
"851","1",0.00777,0.00145,0.01507,0,0.26645,0,0,0,0,0,0,0.00788,0,0,0,0,0,0,0,0.27465,0.00044,0,0,0,0,0.00327,0,0,0,0,0,0,0,2
"852","1",0.00318,0.00033,3.31384,0,1.14892,0,0,0,0,0,0,0.00489,0,0,0,0,0,0,0,0,0.00154,0,0,0,0,0.0111,0,0,0,0,0,0.00397,0,2
"853","1",0,0,0.39163,0,0.00024,0.27411,0,0.00083,0,0,0,62.59776,0,0,0,0,0,0,0,0.03202,0.00308,0,0,0,0,0.0042,0,0.09969,0,0,0,0.004,0,1
"854","1",0,0.02893,0.05958,0,4.15002,0,0,0,0,0,0.39365,0,0,0,0,0,0,0.02188,0,0.19078,0.01048,0,0,0,0.02549,0.30737,0,0,0,0.05376,0,0,0,2
"855","0",0,0.00905,0.00101,0,0.02087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11456,0.02278,0,0,0,0,0.00934,0,0,0,0,0,0,0,2
"856","1",0,0,0.0881,0,0.22617,0,0,0,0,0,0,0.00527,0,0,0,0,0,0.02863,0,0.01639,0.01606,0,0,0,0,0.01027,0,0,0.01477,0.07027,0,0.00269,0,2
"857","0",0.571,0.02866,1.07026,0,0.59379,0,0,0,0,0,0,0,0,0,0,4e-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267,0,2
"858","1",0,0.01935,0.00441,0,0,0,0,0.54626,0,0,0,0.01672,0,0,0,0.00315,0,0,0,0.02076,0.03097,0,0,0,0,0.02712,0,0,0,0,0,0,0,2
"859","1",0,0.00747,0.83917,0.00988,33.27775,0,0,0,0,0,0,0.03015,0,0,0,0,0,0,0,0.06223,0.00093,0,0,0,0,0.01733,0,0,0,1.87084,0,0,0,2
"860","1",0.00698,0.00204,0,0,0,0,0,0,0,0,0,0.02281,0,0,0,0,0,0,0,0.06452,0.00377,0,0,0,0,0.00944,0,0,0,0,0,0.00515,0,2
"861","0",0,0,5.24507,0,0.34178,0,0,0,0,0,0.2337,0,0,0,0,0,0,0,0,0.15669,0.00083,0,0,0,0,0.00422,0,0,0,0.00073,0,0,0,2
"862","0",0,0.0015,0.1984,0,0.38167,0,0.00045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"863","0",0,0.00367,0.65064,0,0.10487,0,0,0.09017,0,0,0.05859,0,0,0,0,0,0,0.00646,0,0.00638,0.01607,0,0,0.00347,0,0.0013,0,0,0,0,0,0,0,2
"864","0",0,0,1.0747,0,0.00282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71059,0,0,0,0,0,0,0.00808,0,2
"865","0",0,0.00755,0,0,0.07375,0,0,0,0,0,0,0,0,0,0,0.01791,0,0,0,0,0,0,0,0.05245,0,0,0,0,0,0,0,0,0,2
"866","0",0,0,1.81297,0,0.45634,0,0,0.68346,0,0,0.11754,0,0,0,0,0,0,0,0,0.00331,0.02154,0.00352,0,0,0,0.0042,0,0,0,0.06094,0,0,0,2
"867","0",0,0.00258,0,0.0418,0.32007,0,7e-04,0,0,0,0.29603,0,0,0,0,0,0,0,0,0,0.00419,0,0,0,0,0,0,0,0,0.04617,0,0,0,1
"868","0",0,0,0,0,0,0,0,0.61701,0,0,0,0.01428,0,0,0,0,0,0,0,0.017,0,0,0,0,0,0.00219,0,0,0,0,0,0,0,2
"869","0",0.0013,0.0612,4.79202,0,0.53343,0,0,0,0,0,0.30244,5.62145,0,0,0,0,0,0,0,0,0,0,0,0,2.98354,0.0035,0,0,0,0.09772,0,0,0,1
"870","0",0,4e-04,0,0.00403,1.77233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00091,0.00107,0,0.00072,0,0,0.00312,0,0,0,0,0,0,0,2
"871","0",0.00505,0.00809,0.7221,0,0.46638,1.48754,0.00229,0,0,0.00183,0,13.80087,0,0,0,0.00296,0,0,0,0.00913,0.02005,0,0,0.00246,2.04369,0.00176,0,0,0,0.76137,0,0,0,1
"872","0",0,0,0,0,0.02316,0,0.00141,0.06388,0,0,0.6854,0,0,0,0,0,0,0,0,0.03098,0.00318,0,0,0,0,0.00306,0,0,0,0.07706,0,0,0,2
"873","0",0,0,0.86444,0,1.99925,1.52692,0,0.6303,0,0,0,0,0,0,0,0,0,0,0,0.01146,0.00362,0.05849,0,0,0,0.0037,0,0,0,0,0,0,0,2
"874","0",0,0,0.10011,0.06463,0.19624,0.33085,0.00136,0.04069,0,0,0.47573,3.2439,0,0,0,0,0,0,0,0,0,0,0.00043,0,0,0.00425,0,0,0,0,0,0,0,1
"875","0",0,0,0.04801,0,0.89738,0,0,0.07102,0,0,0.67588,0.00703,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0,0.97183,0,0,0,1
"876","0",0,0,0.2379,0,3.50887,0,0,0.11239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07553,0,0,0,2
"877","0",0,0,3.83749,0,0.00102,0,0.01821,0.00091,0,0,0,0,0,0,0,0,0,0.00163,0,0.24725,0.00254,0,0,0,0,0.08031,0,0,0,0.66296,0,0,0,2
"878","0",0,0,0.04338,0,0.31538,0,0,0,0,0,0,60.52697,0,0,0,0,0,0,0,0.02174,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"879","0",0.00054,0.10887,0,0,0.02376,0,0,0,0,0,0.24792,0,0,0,0,0,0,0,0,0,0.00484,0,0,0.00811,0,0.00974,0,0,0,0,0,0,0,2
"880","0",0,0.00916,0.78141,0,0.12371,0.66283,0.0011,0.01491,0,0,0,0,0,0,0,0,0,0,0,0,0.009,0,0.00071,0,0,0,0,0,0,0,0,0,0,2
"881","0",0,0.00683,2.09273,0,0.07067,0.03847,0,0,0,0,0,9.21791,0,0,0,0.00025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"882","0",0.00134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00082,0.06626,0.00067,0,0,0.00264,0,0,0,0.00522,0,0,0,2
"883","0",0,0,0.28375,0,0.98175,4.8161,0,0.09946,0,0,0.25382,0.0913,0,0,0,0,0,0,0,0,0,0,0.00388,0,0,0,0,0,0,0.16287,0,0,0,1
"884","0",0.00231,0.00171,0,0,0.53955,0,0,0,0,0,0,0.00091,0,0,0,0.00608,0,0,0,0.02232,0.02771,0,0,0,0,0.01871,0,0,0,0,0,0,0,2
"885","0",0.00844,0.00477,0,0,3.87403,0.22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00376,0.00235,0.00049,0,0,0,0,0,0,0,0,0,0,2
"886","1",0.01674,0.02964,2.12111,0,0.21008,0.181,0,0,0,0,0.14798,0,0,0,0,0.04139,0,0.07242,0,0.01024,0.06458,0.09143,0,0.00165,0,0.05285,0,0,0,0.00893,0,0.00277,0,2
"887","0",0,0.01391,0.65761,0.49502,0.35112,1.29549,0,0,0,0,0.0997,2.299,0,0,0,0,0,0,0,0.00569,0.00205,0,0,0,0,0.00241,0,0,0,0.23755,0,0,0,1
"888","0",0,0.01244,0.567,0,0.39737,0,0,0,0,0.00359,0.00311,11.14147,0,0,0,0,0,0,0,0.00369,0.00397,0,0,0,0,0,0,0,0,0,0,0,0,2
"889","0",0.00369,0.0103,1.58557,0,0.18799,0,0,0.05049,0,0,0.02858,7.92358,0,0,0,0.00481,0.00743,0.01563,0,0.07329,0,0,0,0,4.77002,0,0,0.43243,0,0.05065,0,0.03209,0,1
"890","0",0,0.01341,0,0,0,0,0,0.01171,0,0,0,0,0,0,0,0,0,0,0,0.00022,0.00156,0,0,0,0,0.05511,0,0,0,0,0,0,0,2
"891","0",0.00229,0.00152,1.71695,0,0.14158,0,0,0,0,0,0,0,0,0,0,0.00155,0,0,0,0,0.00334,0,0.01593,0,0,0.00903,0,0,0,0,0,0,0,2
"892","0",0,0.00487,1.84191,4.39763,0.48417,0,0,0,0,0,0.25347,0,0,0,0,0.00556,0,0,0,0,0,0,0.02829,0,0,0,0,0,0,0,0,0,0,2
"893","0",0.00824,0.00176,0,0,0.00057,0.3261,0,0.02623,0,0,0,0,0,0,0,0,0,0,0,0.0105,0.00041,0,0,0,0,0.00061,0,0,0,0,0,0,0,2
"894","0",0.00726,0.0084,1.39512,0,2.88353,0,0,0,0,0,0,0,0,0,0,0.00874,0,0,0,0.0151,0,0,0,0,0,0.00103,0,0,0,0,0,0,0,2
"895","0",0,0.11038,0.94356,0,0.03912,0,0,0,0,0,0.39446,0.00179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147,0,0,0,1.31546,0,0,0,1
"896","1",0,0.01091,0.71897,0,0.00568,0,0,0.12373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"897","0",0,0,1.07292,0,1.10232,3.27246,0,0.03873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699,0,0,0,0,0,0,0,2
"898","0",0,0.00646,0,0,0.90502,0,0,0.00288,0,0,0.15538,0,0,0,0,0,0,0,0,0,0,0.01188,0,0,0,0,0,0,0,0,0,0,0,2
"899","0",0,0.05585,0,0.03325,0.00528,6.15341,0,0.0036,0,0,0,0,0,0,0,0.00148,0,0,0,0,0.00083,0,0.00388,0,0,0,0,0,0,0,0,0,0,1
"900","0",0,0,0.15723,0.26597,0.32034,12.22067,0,0,0,0,0.3796,0,0,0,0,0,0,0,0,0,0,0,0.00068,0,0,0,0,0,0,1.30921,0,0,0,1
"901","0",0,0.0026,0,0,1.82529,0,0,0,0,0,0,0,0,0,0,0,0,0.00043,0,0,0,0,0,0,0,0.00772,0,0,0,0,0,0,0,2
"902","0",0.0124,0.00809,0,0,12.77098,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0.05323,0.03428,0.00223,0,0.00228,0,0.00955,0,0,0,1.79684,0,0,0,2
"903","0",0,0,2.64924,0,0.43644,0,0.00542,1.89428,0,0,0.37192,0.3204,0,0,0,0,0,0.05928,0,0,0.00214,0.90875,0,0,0.82024,0.22172,0,0,0,0,0,0,0,1
"904","1",0.01696,0.01366,0,0,2.25293,0,0,0,0,0,0.00134,0.00134,0,0,0,0,0,0.01026,0,0,0.02681,0,0,0,0,0.02002,0,0,0,0,0,0,0,2
"905","1",0,0.05285,0.08412,0.67173,0.13089,0,0,0.02202,0,0,0.1499,24.13185,0,0,0,0.01771,0,0.03315,0,0,0,0,0,0.01216,0,0,0,0,9.77593,0,0,0,0,1
"906","1",0,0,0,0,11.91924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13464,0,0,0,0,0,0.01518,0,0,0,0,0,0,0,2
"907","0",0,0,0.00773,0.01445,0.00092,0,0,0.1401,0,0,0,0.05282,0,0,0,0,0,0,0,0.00934,0.04963,0.0793,0,0,0,0.02713,0,0,0.0157,0,0,0,0,2
"908","0",0,0.00032,1.27787,0,0.26275,0,0,0.12536,0,0,0,0,0,0,0,0.00138,0,0,0,0.01534,0.03861,0,0,0,0,0,0,0,0,0,0,0,0,2
"909","0",0,0,0.08403,0,0.66709,0,0,0.05063,0,0,0,0.162,0,0,0,0,0,0,0,0.01502,0.01099,0,0,0,0,0,0,0,0,0,0,0,0,2
"910","0",0,0,33.62615,0,0.00804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95749,0,0,0,0,0,0,0,0,0,0,0,2
"911","0",0,0,1.77178,0,0,0.31807,0,0.18443,0,0,0.06967,0,0,0,0,0,0,0,0,0,0.00141,0,0,0,0,0,0,0,0,0,0,0,0,1
"912","1",0,0.02688,0.86359,0,0.02994,0,0,0.01441,0,0,0,0,0,0,0,0,0,0,0,0.04199,0.0154,0,0,0,0,0.00997,0,0,0,0,0,0,0,2
"913","0",0,0,5.33714,0,11.62086,0,0,0,0,0,0,0,0,0,0,0,0,0.02445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"914","1",0.00317,0,0.92159,0,0.06958,0.1394,0,0,0,0,0.03208,1.63626,0,0,0,0.00527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01254,0,0,0,1
"915","1",0,0.00646,0.19685,1.9936,0.3334,0.54322,0.00278,0,0,0,0,5.15217,0,0,0,0,0,0.32604,0,0.02163,0.00094,0,0,0,0.72327,0.00927,0,0,0.13644,0.13412,0,0,0,1
"916","0",0,0.00086,1.0647,0,0.21727,0,0,0,0,0,0.14739,2.11685,0,0,0,0,0,0,0,0,0,0,0.00031,0,2.11099,0,0,0,0,0,0,0,0,1
"917","1",0,0,0.03367,0,0.69743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07814,0.00311,0,0,0,0,0.00064,0,0,0,0.87272,0,0,0,2
"918","0",0.78799,0.01603,0,0,3.91061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28975,0,0.05474,0,0,0,0,0,0,0,0,0,0,0,2
"919","1",0,0,0,0,1.78496,0,0,0.11473,0,0,0,0,0,0,0,0,0.01282,0.03945,0,0,0.00616,0.09423,0,0,0,0.02603,0,0,0,0,0,0,0,2
"920","0",0,0.00487,0.71503,0,0.0558,0,0,0,0,0,0.27198,7.37774,0,0,0,0,0,0,0,0,0,0,0,0,1.19187,0,0,0,0,0,0,0,0,1
"921","1",0.00295,0,0.14506,0,1.47376,0.57117,0,0,0,0,0,0,0,0,0,0,0,0.00234,0,0.00014,0.01669,0,12.42132,0,0,0.00609,0,0,0,0,0,0,0,2
"922","1",0,0.00202,0,0,3.27768,0,0.00063,0,0,0,0.22273,0,0,0,0,0,0,0,0,0.00141,0.00555,0,0,0,0,0,0,0,0,0,0,0,0,2
"923","0",0,0.00534,2.50017,0,0.0813,0.00205,0,0,0,0,0,0.00125,0,0,0,0.01898,0,0,0,0,0,0.00576,0,0,13.32053,0.00678,0,0,0,0,0,0,0,1
"924","1",0,0,0.50488,0.93499,0.44563,0.38164,0,0.34574,0,0,0,1.09542,0,0,0,0.00737,0,0,0,5e-04,0.01466,0.09791,0,0,0.94534,0.00156,0,0,0,0,0,0,0,1
"925","0",0,0.00025,0,0,0.25053,0.0281,0,0.01855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00136,0,0,0,0,0,0,0,0,1
"926","1",0,0,1.64471,0,1.3602,0.0112,0.00014,0,0,0,0.77344,0,0,0,0,0,0,0,0,0.01479,0,0.09808,0,0,0,0.00274,0,0.00039,0,0,0,0,0,1
"927","1",0,0,0.33989,0,0.0205,0,0,0,0,0,0,0.03122,0,0,0,0,0,0,0,0.00669,0.00362,0,0,0,0,0,0,0,0,0,0,0.01228,0,2
"928","0",0,0.00528,2.26538,0,0.03446,0.17774,0,0,0,0,0.11947,7.07035,0,0,0,0,0,0,0,0,0,0,0.10111,0,0,0,0,0,0,1.03866,0,0,0,1
"929","1",0.01433,0.00235,1.77723,0.01271,1.13206,0,0,0,0,0.02763,0.15424,11.07968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34902,0,0,0,1
"930","0",0,0.00351,0.00295,0,27.11395,0,0,0,0,0,0,0,0,0,0,0.03753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"931","0",0,0,3.43793,0,0.10807,0,0,0,0,0,0,0,0,0,0,0,0.04935,0,0,0.0711,0,0.02901,0,0,0,0.05817,0,0,0,0,0,0,0,2
"932","0",0.00916,0.00248,4.39662,0,0.34143,0,0.00018,0.03855,0,0,0,0.87312,0,0,0,0,0,0,0,0,0.00361,0.04878,0.00059,0,0,0.00397,0,0,0,0.01862,0,0,0,2
"933","0",0,0,0.14608,0,0,0.02618,0,0.06157,0,0,0,0.00468,0,0,0,0,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0,0,0,0,1
"934","0",0,0.0049,0.42094,0.04914,0.2216,0.04035,0,0.35869,0,0,0,0,0,0,0,0,0,0,0,0,0.00055,0.00403,0,0,0,0,0,0,0,0.14154,0,0,0,1
"935","1",0,0.04483,0.42873,0,6.33094,0.82058,0,0.52359,0,0.00849,0,0,0,0,0,0.00076,0,0,0,0.07071,0.05297,0,0,0.0063,0,0.00313,0,0,0,0.58009,0,0,0,1
"936","1",0,0,1.13093,0,0.13131,0,0,0.07853,0,0.69852,0.33771,3.89587,0,0,0,0,0,0,0,0.00041,0.01262,0,0,0,0.12478,0,0,0,0,0,0,0,0,1
"937","0",0.00086,0,0.33915,0,0.19217,0.40049,0,0.15733,0,0,0.14469,9.90723,0,0,0,0,0,0,0,0.00439,0.02332,0,0,0,0,0,0,0,0,0,0,0,0,1
"938","1",0.01905,0.09374,0.46473,0,0.07324,0.47721,0,0,0,0,0.09514,1.25592,0,0,0,0,0,0,0,0.00501,0,0,0,0.00374,0,0,0,0,0,0,0,1.69196,0,1
"939","1",0,0,0.00451,0,0.00178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02165,0,0,0,8e-05,0.02847,0,0,0,0,0,0.01858,0,2
"940","1",0,0,0,0,0.25535,0,0,0.05397,0,0,0.34132,0.00243,0,0,0,0,0,0,0,0.01992,0.01883,0,0,0,0,0.00774,0,0,0,1.98134,0,0,0,2
"941","1",0,0.00585,0.05674,0,0.02911,0,0.00057,0,0,0.00355,0.02692,2.7497,0,0,0,0,0,0,0,0.01142,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"942","0",0,0.00863,1.5192,0.24103,1.10824,0,0,0.07377,0.00492,0,0,0.48171,0,0,0,0,0,2.52893,0,0.16511,0.00487,0,0,0.00029,0,0.01941,0,0,0,0,0,0,0,2
"943","0",0,0.00882,0.9159,0,0.11447,0.29365,0,0,0,0,0.35068,3.94661,0,0,0,0,0,0,0,0,0.00618,0,0.00222,0,0,0,0,0,0,0.03503,0,0.01167,0,1
"944","0",0,0.01037,0.20723,0,0.00029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01858,0.01631,0,0,0.00069,0,0.00187,0,0,0,0,0,0,0,2
"945","0",0.00766,0.01169,0.19765,0,2.52998,0,0,0.35585,0,0,0,0,0,0,0,0,0,0,0,0,0.00046,0,0,0,0,0,0,0,0,0,0,0,0,2
"946","1",0,0.04339,0,0,0.03882,3.14094,0,0,0,0,0.07146,0,0,0,0,0,0,0,0,0.04183,0.02064,0,0,0.00805,0,0.00242,0,0,0,0,0,0,0,2
